AssetId,SiteNo,SiteName,CategoryName,OverallScore,EqCriticality,EqOperatingIssues,EqRedundancy,EqServiceSupport,EqAge,SiteBusinessPriority,EqEfficiency,EqMainCost,EqLoading,ROMReplacementCost,BudgetYear,ROMCostInBudgetYear,SourceWorkbook,SourceSheet,SourceRowNumber,CalculationLayer,ValidationStatus,IsTestRecord
5026,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1134,Scoring Engine -> Output- Asset Scores,Valid,false
5027,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1135,Scoring Engine -> Output- Asset Scores,Valid,false
5028,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1136,Scoring Engine -> Output- Asset Scores,Valid,false
5029,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1137,Scoring Engine -> Output- Asset Scores,Valid,false
5030,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1138,Scoring Engine -> Output- Asset Scores,Valid,false
5031,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1139,Scoring Engine -> Output- Asset Scores,Valid,false
5032,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1140,Scoring Engine -> Output- Asset Scores,Valid,false
5033,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1141,Scoring Engine -> Output- Asset Scores,Valid,false
5034,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1142,Scoring Engine -> Output- Asset Scores,Valid,false
5035,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1143,Scoring Engine -> Output- Asset Scores,Valid,false
5036,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1144,Scoring Engine -> Output- Asset Scores,Valid,false
5037,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1145,Scoring Engine -> Output- Asset Scores,Valid,false
5038,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1146,Scoring Engine -> Output- Asset Scores,Valid,false
5039,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1147,Scoring Engine -> Output- Asset Scores,Valid,false
5040,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1148,Scoring Engine -> Output- Asset Scores,Valid,false
5041,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1149,Scoring Engine -> Output- Asset Scores,Valid,false
5042,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1150,Scoring Engine -> Output- Asset Scores,Valid,false
5043,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1151,Scoring Engine -> Output- Asset Scores,Valid,false
5044,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1152,Scoring Engine -> Output- Asset Scores,Valid,false
5045,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1153,Scoring Engine -> Output- Asset Scores,Valid,false
5046,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1154,Scoring Engine -> Output- Asset Scores,Valid,false
5047,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1155,Scoring Engine -> Output- Asset Scores,Valid,false
5048,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1156,Scoring Engine -> Output- Asset Scores,Valid,false
5049,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1157,Scoring Engine -> Output- Asset Scores,Valid,false
5050,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1158,Scoring Engine -> Output- Asset Scores,Valid,false
5051,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1159,Scoring Engine -> Output- Asset Scores,Valid,false
5052,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1160,Scoring Engine -> Output- Asset Scores,Valid,false
5053,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1161,Scoring Engine -> Output- Asset Scores,Valid,false
5054,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1162,Scoring Engine -> Output- Asset Scores,Valid,false
5055,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1163,Scoring Engine -> Output- Asset Scores,Valid,false
5056,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1164,Scoring Engine -> Output- Asset Scores,Valid,false
5057,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1165,Scoring Engine -> Output- Asset Scores,Valid,false
5058,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1166,Scoring Engine -> Output- Asset Scores,Valid,false
5059,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1167,Scoring Engine -> Output- Asset Scores,Valid,false
5060,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1168,Scoring Engine -> Output- Asset Scores,Valid,false
5061,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1169,Scoring Engine -> Output- Asset Scores,Valid,false
5062,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1170,Scoring Engine -> Output- Asset Scores,Valid,false
5063,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1171,Scoring Engine -> Output- Asset Scores,Valid,false
5064,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1172,Scoring Engine -> Output- Asset Scores,Valid,false
5065,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1173,Scoring Engine -> Output- Asset Scores,Valid,false
5066,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1174,Scoring Engine -> Output- Asset Scores,Valid,false
5067,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1175,Scoring Engine -> Output- Asset Scores,Valid,false
5068,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1176,Scoring Engine -> Output- Asset Scores,Valid,false
5069,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1177,Scoring Engine -> Output- Asset Scores,Valid,false
5070,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1178,Scoring Engine -> Output- Asset Scores,Valid,false
5071,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1179,Scoring Engine -> Output- Asset Scores,Valid,false
5072,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1180,Scoring Engine -> Output- Asset Scores,Valid,false
5074,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1181,Scoring Engine -> Output- Asset Scores,Valid,false
5075,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1182,Scoring Engine -> Output- Asset Scores,Valid,false
5076,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1183,Scoring Engine -> Output- Asset Scores,Valid,false
5077,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1184,Scoring Engine -> Output- Asset Scores,Valid,false
5078,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1185,Scoring Engine -> Output- Asset Scores,Valid,false
5079,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1186,Scoring Engine -> Output- Asset Scores,Valid,false
5080,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1187,Scoring Engine -> Output- Asset Scores,Valid,false
5081,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1188,Scoring Engine -> Output- Asset Scores,Valid,false
5082,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1189,Scoring Engine -> Output- Asset Scores,Valid,false
5083,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1190,Scoring Engine -> Output- Asset Scores,Valid,false
5084,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1191,Scoring Engine -> Output- Asset Scores,Valid,false
5085,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1192,Scoring Engine -> Output- Asset Scores,Valid,false
5086,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1193,Scoring Engine -> Output- Asset Scores,Valid,false
5087,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1194,Scoring Engine -> Output- Asset Scores,Valid,false
5088,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1195,Scoring Engine -> Output- Asset Scores,Valid,false
5089,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1196,Scoring Engine -> Output- Asset Scores,Valid,false
5090,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1197,Scoring Engine -> Output- Asset Scores,Valid,false
5091,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1198,Scoring Engine -> Output- Asset Scores,Valid,false
5092,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1199,Scoring Engine -> Output- Asset Scores,Valid,false
5093,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1200,Scoring Engine -> Output- Asset Scores,Valid,false
5096,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1201,Scoring Engine -> Output- Asset Scores,Valid,false
5097,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1202,Scoring Engine -> Output- Asset Scores,Valid,false
5098,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1203,Scoring Engine -> Output- Asset Scores,Valid,false
5099,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1204,Scoring Engine -> Output- Asset Scores,Valid,false
5100,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1205,Scoring Engine -> Output- Asset Scores,Valid,false
5101,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1206,Scoring Engine -> Output- Asset Scores,Valid,false
5102,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1207,Scoring Engine -> Output- Asset Scores,Valid,false
5103,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1208,Scoring Engine -> Output- Asset Scores,Valid,false
5104,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1209,Scoring Engine -> Output- Asset Scores,Valid,false
5105,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1210,Scoring Engine -> Output- Asset Scores,Valid,false
5106,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1211,Scoring Engine -> Output- Asset Scores,Valid,false
5107,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1212,Scoring Engine -> Output- Asset Scores,Valid,false
5108,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1213,Scoring Engine -> Output- Asset Scores,Valid,false
5109,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1214,Scoring Engine -> Output- Asset Scores,Valid,false
5110,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1215,Scoring Engine -> Output- Asset Scores,Valid,false
5111,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1216,Scoring Engine -> Output- Asset Scores,Valid,false
5112,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1217,Scoring Engine -> Output- Asset Scores,Valid,false
5131,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1218,Scoring Engine -> Output- Asset Scores,Valid,false
5132,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1219,Scoring Engine -> Output- Asset Scores,Valid,false
5133,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1220,Scoring Engine -> Output- Asset Scores,Valid,false
5134,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1221,Scoring Engine -> Output- Asset Scores,Valid,false
5135,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1222,Scoring Engine -> Output- Asset Scores,Valid,false
5136,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1223,Scoring Engine -> Output- Asset Scores,Valid,false
5137,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1224,Scoring Engine -> Output- Asset Scores,Valid,false
5138,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1225,Scoring Engine -> Output- Asset Scores,Valid,false
5139,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1226,Scoring Engine -> Output- Asset Scores,Valid,false
5140,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1227,Scoring Engine -> Output- Asset Scores,Valid,false
5141,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1228,Scoring Engine -> Output- Asset Scores,Valid,false
5142,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1229,Scoring Engine -> Output- Asset Scores,Valid,false
5143,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1230,Scoring Engine -> Output- Asset Scores,Valid,false
5144,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1231,Scoring Engine -> Output- Asset Scores,Valid,false
5145,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1232,Scoring Engine -> Output- Asset Scores,Valid,false
5146,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1233,Scoring Engine -> Output- Asset Scores,Valid,false
5147,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1234,Scoring Engine -> Output- Asset Scores,Valid,false
5148,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1235,Scoring Engine -> Output- Asset Scores,Valid,false
5149,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1236,Scoring Engine -> Output- Asset Scores,Valid,false
5150,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1237,Scoring Engine -> Output- Asset Scores,Valid,false
5151,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1238,Scoring Engine -> Output- Asset Scores,Valid,false
5152,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1239,Scoring Engine -> Output- Asset Scores,Valid,false
5153,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1240,Scoring Engine -> Output- Asset Scores,Valid,false
5154,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1241,Scoring Engine -> Output- Asset Scores,Valid,false
5155,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1242,Scoring Engine -> Output- Asset Scores,Valid,false
5156,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1243,Scoring Engine -> Output- Asset Scores,Valid,false
5157,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1244,Scoring Engine -> Output- Asset Scores,Valid,false
5158,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1245,Scoring Engine -> Output- Asset Scores,Valid,false
5159,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1246,Scoring Engine -> Output- Asset Scores,Valid,false
5160,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1247,Scoring Engine -> Output- Asset Scores,Valid,false
5161,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1248,Scoring Engine -> Output- Asset Scores,Valid,false
5162,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1249,Scoring Engine -> Output- Asset Scores,Valid,false
5163,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1250,Scoring Engine -> Output- Asset Scores,Valid,false
5164,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1251,Scoring Engine -> Output- Asset Scores,Valid,false
5165,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1252,Scoring Engine -> Output- Asset Scores,Valid,false
5166,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1253,Scoring Engine -> Output- Asset Scores,Valid,false
5167,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1254,Scoring Engine -> Output- Asset Scores,Valid,false
5168,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1255,Scoring Engine -> Output- Asset Scores,Valid,false
5169,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1256,Scoring Engine -> Output- Asset Scores,Valid,false
5170,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,1257,Scoring Engine -> Output- Asset Scores,Valid,false
